MeasureItem,MeasureItemCategoryID,MeasureItemID,Category,Country,Year,LengthOfCircuits,LengthOfRoutes,NumberOfUnits,ProvidedValue,CreationDate,ProvidedValueCode
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,LU,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,416,Nw_400kV_220kV,LU,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,415,Nw_400kV_330kV,LU,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,LU,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,LU,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,412,Of_PU_>275kV,LU,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,LU,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,LU,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,406,ACC_220kV_380kV,LV,2023,22.37,22.37,,,22/04/2024 12:00,
Inventory of Transmission,5,407,ACC_Over_380kV,LV,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,400,ACL_110kV_220kV,LV,2023,3728.8,3031.81,,,22/04/2024 12:00,
Inventory of Transmission,5,401,ACL_220kV,LV,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,402,ACL_275kV,LV,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,403,ACL_330kV,LV,2023,1719.78,1731.78,,,22/04/2024 12:00,
Inventory of Transmission,5,404,ACL_380_400kV,LV,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,405,ACL_750kV,LV,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,424,Comments_1,LV,2023,,,,110 kV AC lines (3 728.80 km of them 83.75 km cable line); 330 kV AC lines (1 719.78 km of them 22.37 km cable lines),22/04/2024 12:00,
Inventory of Transmission,5,425,Comments_2,LV,2023,,,,,22/04/2024 12:00,
Inventory of Transmission,5,426,Comments_3,LV,2023,,,,,22/04/2024 12:00,
Inventory of Transmission,5,427,Comments_4,LV,2023,,,,Transformers with highest voltage 330 kV (26 units with total power 3800 MVA); Transformers with highest voltage 110 kV (242 units with total power 5 099.8 MVA),22/04/2024 12:00,
Inventory of Transmission,5,422,DCC_110kV_220V,LV,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,408,DCC_220kV_380kV,LV,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,409,DCC_Over_380kV,LV,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,LV,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,LV,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,LV,2023,,,268,8899.8,22/04/2024 12:00,
Inventory of Transmission,5,418,Nw_330kV_220kV,LV,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,LV,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,416,Nw_400kV_220kV,LV,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,415,Nw_400kV_330kV,LV,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,LV,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,LV,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,412,Of_PU_>275kV,LV,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,LV,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,LV,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,406,ACC_220kV_380kV,NL,2023,631.65485,631.65485,,,22/04/2024 12:00,
Inventory of Transmission,5,407,ACC_Over_380kV,NL,2023,103.75868,103.75868,,,22/04/2024 12:00,
Inventory of Transmission,5,400,ACL_110kV_220kV,NL,2023,5145.052,2540.4678,,,22/04/2024 12:00,
Inventory of Transmission,5,401,ACL_220kV,NL,2023,694.97986,319.57504,,,22/04/2024 12:00,
Inventory of Transmission,5,402,ACL_275kV,NL,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,403,ACL_330kV,NL,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,NL,2023,2379.0918,1158.2656,,,22/04/2024 12:00,
Inventory of Transmission,5,405,ACL_750kV,NL,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,424,Comments_1,NL,2023,,,,,22/04/2024 12:00,
Inventory of Transmission,5,425,Comments_2,NL,2023,,,,,22/04/2024 12:00,
Inventory of Transmission,5,426,Comments_3,NL,2023,,,,,22/04/2024 12:00,
Inventory of Transmission,5,427,Comments_4,NL,2023,,,,,22/04/2024 12:00,
Inventory of Transmission,5,422,DCC_110kV_220V,NL,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,408,DCC_220kV_380kV,NL,2023,163,163,,,22/04/2024 12:00,
Inventory of Transmission,5,409,DCC_Over_380kV,NL,2023,420,420,,,22/04/2024 12:00,
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,NL,2023,,,50,12.161,22/04/2024 12:00,
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,NL,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,NL,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,418,Nw_330kV_220kV,NL,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,NL,2023,,,62,29.11,22/04/2024 12:00,
Inventory of Transmission,5,416,Nw_400kV_220kV,NL,2023,,,24,12.5,22/04/2024 12:00,
Inventory of Transmission,5,415,Nw_400kV_330kV,NL,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,NL,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,NL,2023,,,6,1.38,22/04/2024 12:00,
Inventory of Transmission,5,412,Of_PU_>275kV,NL,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,NL,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,NL,2023,,,29,12.503,22/04/2024 12:00,
Inventory of Transmission,5,406,ACC_220kV_380kV,NO,2023,127.6,105.9,,,22/04/2024 12:00,
Inventory of Transmission,5,407,ACC_Over_380kV,NO,2023,50.01,21.7,,,22/04/2024 12:00,
Inventory of Transmission,5,400,ACL_110kV_220kV,NO,2023,13162.5,12922.3,,,22/04/2024 12:00,
Inventory of Transmission,5,401,ACL_220kV,NO,2023,154.9,154.9,,,22/04/2024 12:00,
Inventory of Transmission,5,402,ACL_275kV,NO,2023,4235.8,4023.8,,,22/04/2024 12:00,
Inventory of Transmission,5,403,ACL_330kV,NO,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,NO,2023,4823.3,4795,,,22/04/2024 12:00,
Inventory of Transmission,5,405,ACL_750kV,NO,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,424,Comments_1,NO,2023,,,,"We don,t have the distance between masts for the lentgh of route but we have removed the parallell lines to make an estimation. The lenght between masts would be shorter.  300 kV lines i represented in 275 kV, and 420 kV in 380-400 kV.",22/04/2024 12:00,
Inventory of Transmission,5,425,Comments_2,NO,2023,,,,Lenght of route is without parallell cables.,22/04/2024 12:00,
Inventory of Transmission,5,426,Comments_3,NO,2023,,,,Lenght of route is without parallell cables.,22/04/2024 12:00,
Inventory of Transmission,5,427,Comments_4,NO,2023,,,,"We included the 300 kV transformers in the 275 kV overview because they don't fit in any of the other categories. 330 kV is too high voltage and 275 a bit too low, but they do have tap changers and most of the 275 kV transformers can be used in the 300 kV grid. The transformers reported for 275 kV are between 273 and 315 kV. Corrected for too many phaces for single phace transformes.",22/04/2024 12:00,
Inventory of Transmission,5,422,DCC_110kV_220V,NO,2023,911.7,657,,,22/04/2024 12:00,
Inventory of Transmission,5,408,DCC_220kV_380kV,NO,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,409,DCC_Over_380kV,NO,2023,3846,1923.9,,,22/04/2024 12:00,
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,NO,2023,,,1,160,22/04/2024 12:00,
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,NO,2023,,,64,15138,22/04/2024 12:00,
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,NO,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,418,Nw_330kV_220kV,NO,2023,,,1,727.8,22/04/2024 12:00,
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,NO,2023,,,46,12950,22/04/2024 12:00,
Inventory of Transmission,5,416,Nw_400kV_220kV,NO,2023,,,1,500,22/04/2024 12:00,
Inventory of Transmission,5,415,Nw_400kV_330kV,NO,2023,,,39,35573,22/04/2024 12:00,
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,NO,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,NO,2023,,,2,70,22/04/2024 12:00,
Inventory of Transmission,5,412,Of_PU_>275kV,NO,2023,,,85,10429.9,22/04/2024 12:00,
Inventory of Transmission,5,411,Of_PU_>330kV,NO,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,NO,2023,,,35,7539,22/04/2024 12:00,
Inventory of Transmission,5,406,ACC_220kV_380kV,PL,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,407,ACC_Over_380kV,PL,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,400,ACL_110kV_220kV,PL,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,401,ACL_220kV,PL,2023,7537,6887,,,22/04/2024 12:00,
Inventory of Transmission,5,402,ACL_275kV,PL,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,403,ACL_330kV,PL,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,PL,2023,8037,6981,,,22/04/2024 12:00,
Inventory of Transmission,5,405,ACL_750kV,PL,2023,114,114,,,22/04/2024 12:00,
Inventory of Transmission,5,424,Comments_1,PL,2023,,,,For ACL_750kV: 1 line works in AC 400 kV,22/04/2024 12:00,
Inventory of Transmission,5,425,Comments_2,PL,2023,,,,,22/04/2024 12:00,
Inventory of Transmission,5,426,Comments_3,PL,2023,,,,For DCC_Over_380kV: A half of total length of PL-SE cable,22/04/2024 12:00,
Inventory of Transmission,5,427,Comments_4,PL,2023,,,,,22/04/2024 12:00,
Inventory of Transmission,5,422,DCC_110kV_220V,PL,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,408,DCC_220kV_380kV,PL,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,409,DCC_Over_380kV,PL,2023,127,127,,,22/04/2024 12:00,
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,PL,2023,,,138,24.64,22/04/2024 12:00,
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,PL,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,PL,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,418,Nw_330kV_220kV,PL,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,PL,2023,,,67,21.74,22/04/2024 12:00,
Inventory of Transmission,5,416,Nw_400kV_220kV,PL,2023,,,30,14.198,22/04/2024 12:00,
Inventory of Transmission,5,415,Nw_400kV_330kV,PL,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,PL,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,PL,2023,,,51,13.688,22/04/2024 12:00,
Inventory of Transmission,5,412,Of_PU_>275kV,PL,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,PL,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,PL,2023,,,37,19.046,22/04/2024 12:00,
Inventory of Transmission,5,406,ACC_220kV_380kV,PT,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,407,ACC_Over_380kV,PT,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,400,ACL_110kV_220kV,PT,2023,2480.6,1688,,,22/04/2024 12:00,
Inventory of Transmission,5,401,ACL_220kV,PT,2023,3848.8,2607,,,22/04/2024 12:00,
Inventory of Transmission,5,402,ACL_275kV,PT,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,403,ACL_330kV,PT,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,PT,2023,3079.8,2953,,,22/04/2024 12:00,
Inventory of Transmission,5,405,ACL_750kV,PT,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,424,Comments_1,PT,2023,,,,,22/04/2024 12:00,
Inventory of Transmission,5,425,Comments_2,PT,2023,,,,,22/04/2024 12:00,
Inventory of Transmission,5,426,Comments_3,PT,2023,,,,,22/04/2024 12:00,
Inventory of Transmission,5,427,Comments_4,PT,2023,,,,,22/04/2024 12:00,
Inventory of Transmission,5,422,DCC_110kV_220V,PT,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,408,DCC_220kV_380kV,PT,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,409,DCC_Over_380kV,PT,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,PT,2023,,,5,830,22/04/2024 12:00,
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,PT,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,PT,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,418,Nw_330kV_220kV,PT,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,PT,2023,,,16,6440,22/04/2024 12:00,
Inventory of Transmission,5,416,Nw_400kV_220kV,PT,2023,,,17,7650,22/04/2024 12:00,
Inventory of Transmission,5,415,Nw_400kV_330kV,PT,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,PT,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,PT,2023,,,72,5570,22/04/2024 12:00,
Inventory of Transmission,5,412,Of_PU_>275kV,PT,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,PT,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,PT,2023,,,33,7742,22/04/2024 12:00,
Inventory of Transmission,5,406,ACC_220kV_380kV,RO,2023,0.3,0.3,,,22/04/2024 12:00,
Inventory of Transmission,5,407,ACC_Over_380kV,RO,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,400,ACL_110kV_220kV,RO,2023,42.8,40.4,,,22/04/2024 12:00,
Inventory of Transmission,5,401,ACL_220kV,RO,2023,4701.2,3875.8,,,22/04/2024 12:00,
Inventory of Transmission,5,402,ACL_275kV,RO,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,403,ACL_330kV,RO,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,RO,2023,5468.6,5092.6,,,22/04/2024 12:00,
Inventory of Transmission,5,405,ACL_750kV,RO,2023,3.1,3.1,,,22/04/2024 12:00,
Inventory of Transmission,5,424,Comments_1,RO,2023,,,,,22/04/2024 12:00,
Inventory of Transmission,5,425,Comments_2,RO,2023,,,,,22/04/2024 12:00,
Inventory of Transmission,5,426,Comments_3,RO,2023,,,,,22/04/2024 12:00,
Inventory of Transmission,5,427,Comments_4,RO,2023,,,,,22/04/2024 12:00,
Inventory of Transmission,5,422,DCC_110kV_220V,RO,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,408,DCC_220kV_380kV,RO,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,409,DCC_Over_380kV,RO,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,RO,2023,,,90,18100,22/04/2024 12:00,
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,RO,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,RO,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,418,Nw_330kV_220kV,RO,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,RO,2023,,,32,8000,22/04/2024 12:00,
Inventory of Transmission,5,416,Nw_400kV_220kV,RO,2023,,,23,9500,22/04/2024 12:00,
Inventory of Transmission,5,415,Nw_400kV_330kV,RO,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,RO,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,RO,2023,,,23,4026,22/04/2024 12:00,
Inventory of Transmission,5,412,Of_PU_>275kV,RO,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,RO,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,RO,2023,,,19,7405,22/04/2024 12:00,
Inventory of Transmission,5,406,ACC_220kV_380kV,SE,2023,19,19,,,22/04/2024 12:00,
Inventory of Transmission,5,407,ACC_Over_380kV,SE,2023,6,6,,,22/04/2024 12:00,
Inventory of Transmission,5,400,ACL_110kV_220kV,SE,2023,3609,3534,,,22/04/2024 12:00,
Inventory of Transmission,5,401,ACL_220kV,SE,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,402,ACL_275kV,SE,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,403,ACL_330kV,SE,2023,11126,10798,,,22/04/2024 12:00,
Inventory of Transmission,5,404,ACL_380_400kV,SE,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,405,ACL_750kV,SE,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,424,Comments_1,SE,2023,,,,"Only route line are given as the formal method to define circuit KM is under development for the next delivery, but it is expected route KM and circuit KM should not differ by any large quantity",22/04/2024 12:00,
Inventory of Transmission,5,425,Comments_2,SE,2023,,,,,22/04/2024 12:00,
Inventory of Transmission,5,426,Comments_3,SE,2023,,,,"HVDC lines neighboring lines are not included in DCC kilometres, these are instead given in the cross border lines table. ",22/04/2024 12:00,
Inventory of Transmission,5,427,Comments_4,SE,2023,,,,"Only lines and transformers within operation of Svenska Kraftnät is included in this. The vast majority of power transformers in Sweden are opearated by generating or distributing parties and not the TSO in Sweden. TSO may have power transformers for use within the transmission network, for example between 400 and 220kV conversion.",22/04/2024 12:00,
Inventory of Transmission,5,422,DCC_110kV_220V,SE,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,408,DCC_220kV_380kV,SE,2023,384,384,,,22/04/2024 12:00,
Inventory of Transmission,5,409,DCC_Over_380kV,SE,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,SE,2023,,,4,1269,22/04/2024 12:00,
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,SE,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,SE,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,418,Nw_330kV_220kV,SE,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,SE,2023,,,1,200,22/04/2024 12:00,
Inventory of Transmission,5,416,Nw_400kV_220kV,SE,2023,,,34,19530,22/04/2024 12:00,
Inventory of Transmission,5,415,Nw_400kV_330kV,SE,2023,,,3,770,22/04/2024 12:00,
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,SE,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,SE,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,412,Of_PU_>275kV,SE,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,SE,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,SE,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,406,ACC_220kV_380kV,SI,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,407,ACC_Over_380kV,SI,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,400,ACL_110kV_220kV,SI,2023,1957.8,1354.4,,,22/04/2024 12:00,
Inventory of Transmission,5,401,ACL_220kV,SI,2023,328.1,299.4,,,22/04/2024 12:00,
Inventory of Transmission,5,402,ACL_275kV,SI,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,403,ACL_330kV,SI,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,SI,2023,828,576.5,,,22/04/2024 12:00,
Inventory of Transmission,5,405,ACL_750kV,SI,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,424,Comments_1,SI,2023,,,,,22/04/2024 12:00,
Inventory of Transmission,5,425,Comments_2,SI,2023,,,,,22/04/2024 12:00,
Inventory of Transmission,5,426,Comments_3,SI,2023,,,,,22/04/2024 12:00,
Inventory of Transmission,5,427,Comments_4,SI,2023,,,,"The PST transformer is included in the cell line Of_PU_>400kV
Transformer 400/51,5 kV for STATCOM is included in the cell line Nw_400kV_110kV_lower.",22/04/2024 12:00,
Inventory of Transmission,5,422,DCC_110kV_220V,SI,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,408,DCC_220kV_380kV,SI,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,409,DCC_Over_380kV,SI,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,SI,2023,,,8,1.2,22/04/2024 12:00,
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,SI,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,SI,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,418,Nw_330kV_220kV,SI,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,SI,2023,,,13,3.75,22/04/2024 12:00,
Inventory of Transmission,5,416,Nw_400kV_220kV,SI,2023,,,2,0.8,22/04/2024 12:00,
Inventory of Transmission,5,415,Nw_400kV_330kV,SI,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,SI,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,SI,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,412,Of_PU_>275kV,SI,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,SI,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,SI,2023,,,2,1.2,22/04/2024 12:00,
Inventory of Transmission,5,406,ACC_220kV_380kV,SK,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,407,ACC_Over_380kV,SK,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,400,ACL_110kV_220kV,SK,2023,79.802,40.028,,,22/04/2024 12:00,
Inventory of Transmission,5,401,ACL_220kV,SK,2023,688.456,548.268,,,22/04/2024 12:00,
Inventory of Transmission,5,402,ACL_275kV,SK,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,403,ACL_330kV,SK,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,SK,2023,2356.605,1865.069,,,22/04/2024 12:00,
Inventory of Transmission,5,405,ACL_750kV,SK,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,424,Comments_1,SK,2023,,,,,22/04/2024 12:00,
Inventory of Transmission,5,425,Comments_2,SK,2023,,,,,22/04/2024 12:00,
Inventory of Transmission,5,426,Comments_3,SK,2023,,,,,22/04/2024 12:00,
Inventory of Transmission,5,427,Comments_4,SK,2023,,,,,22/04/2024 12:00,
Inventory of Transmission,5,422,DCC_110kV_220V,SK,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,408,DCC_220kV_380kV,SK,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,409,DCC_Over_380kV,SK,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,421,Nw_220kV_110kV_lower,SK,2023,,,6,1.2,22/04/2024 12:00,
Inventory of Transmission,5,420,Nw_275kV_110kV_lower,SK,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,419,Nw_330kV_110kV_lower,SK,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,418,Nw_330kV_220kV,SK,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,417,Nw_400kV_110kV_lower,SK,2023,,,31,9.23,22/04/2024 12:00,
Inventory of Transmission,5,416,Nw_400kV_220kV,SK,2023,,,3,1.4,22/04/2024 12:00,
Inventory of Transmission,5,415,Nw_400kV_330kV,SK,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,414,Nw_750kV_400kV_lower,SK,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,413,Of_PU_>220kV,SK,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,412,Of_PU_>275kV,SK,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,411,Of_PU_>330kV,SK,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,410,Of_PU_>400kV,SK,2023,,,,,22/04/2024 12:00,Not Expected
Inventory of Transmission,5,400,ACL_110kV_220kV,CH,2022,65,,,,08/06/2023 12:43,
Inventory of Transmission,5,401,ACL_220kV,CH,2022,4878.6,,,,08/06/2023 12:43,
Inventory of Transmission,5,402,ACL_275kV,CH,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,403,ACL_330kV,CH,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,404,ACL_380_400kV,CH,2022,1916.4,,,,08/06/2023 12:43,
Inventory of Transmission,5,405,ACL_750kV,CH,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,406,ACC_220kV_380kV,CH,2022,40,,,,08/06/2023 12:43,
Inventory of Transmission,5,407,ACC_Over_380kV,CH,2022,,,,,08/06/2023 12:43,Not Expected
Inventory of Transmission,5,408,DCC_220kV_380kV,CH,2022,,,,,08/06/2023 12:43,Not Expected
